19,95,1,1,0,0
19,96,1,0,0,0
19,97,1,1,0,0
19,98,1,1,0,0
19,99,0,1,0,0
19,100,1,1,0,0
19,101,0,1,0,0
19,102,0,1,0,0
19,103,1,1,0,0
19,104,1,1,0,0
20,105,0,1,1,0
20,106,0,1,0,0
20,107,1,0,0,0
20,108,1,0,0,0
20,109,1,1,0,0
20,110,0,1,0,0
20,111,1,1,0,0
20,112,0,1,0,0
20,113,0,1,0,0
20,114,1,1,0,0
20,115,0,1,0,0
20,116,1,1,0,0
21,117,1,0,0,0
21,118,1,0,0,0
21,119,1,1,0,0
21,120,1,1,0,0
22,121,1,0,0,0
22,122,1,0,0,0
22,123,1,0,0,0
22,124,1,0,0,0
23,125,1,0,0,0
23,126,1,0,0,0
23,127,1,0,0,0
23,128,1,0,0,0
24,129,1,0,0,0
24,130,1,0,0,0
24,131,1,1,0,0
24,132,1,0,0,1
25,133,1,1,1,0
25,134,0,1,1,0
25,135,1,1,0,0
25,136,1,1,0,0
25,137,0,1,0,0
25,138,1,0,0,0
26,139,1,0,0,0
26,140,1,1,0,0
26,141,1,0,0,0
26,142,1,0,0,0
26,143,0,1,0,0
26,144,1,0,0,0
26,145,1,0,0,0
26,146,0,1,0,0
26,147,1,0,0,0
26,148,0,1,0,0
26,149,1,0,0,0
27,150,1,0,1,0
27,151,1,0,0,0
27,152,0,0,0,1
27,153,1,0,0,0
27,154,1,0,0,0
27,41,1,0,0,0
28,33,0,0,0,1
28,155,1,1,0,1
28,156,0,1,0,1
28,157,0,1,0,0
28,158,1,0,0,0
28,159,1,1,0,1
28,160,1,1,0,1
28,161,1,0,0,0
28,162,1,0,0,0
28,163,1,1,0,1
29,164,1,0,0,0
29,165,1,0,0,0
29,166,1,0,0,0
30,167,1,0,0,0
30,168,1,1,0,0
30,169,0,1,0,0
30,170,0,1,0,0
30,171,1,1,0,0
30,172,1,1,0,0
31,173,1,1,0,0
31,174,1,1,0,0
31,175,1,1,0,0
31,176,1,1,0,0
32,177,1,0,0,0
32,178,1,0,0,0
32,179,0,1,0,0
33,180,1,1,0,0
33,181,1,1,0,0
33,182,1,0,0,0
33,183,1,0,0,0
33,184,1,0,0,0
33,185,0,1,0,0
34,186,1,1,0,0
34,187,1,1,0,0
35,188,1,0,0,0
35,189,0,0,0,1
35,190,1,1,0,0
35,191,0,0,0,1
35,192,1,0,0,0
36,193,1,0,0,0
36,194,1,0,1,0
36,195,1,0,0,0
37,196,1,0,0,0
37,197,1,0,0,0
37,198,1,0,0,0
38,199,1,1,0,0
38,200,1,0,0,0
38,201,1,1,0,0
38,202,1,1,0,0
38,203,1,0,0,0
38,204,1,0,0,0
38,205,1,0,0,0
39,206,1,0,0,0
40,117,1,1,0,0
40,207,0,1,0,0
40,208,0,1,0,0
40,209,0,1,0,0
40,210,0,1,0,0
40,211,1,1,0,0
40,212,0,1,0,0
41,213,1,0,0,0
41,214,1,0,0,0
42,215,0,1,0,1
42,213,1,0,0,0
42,216,1,1,1,1
42,217,1,0,0,0
42,218,1,0,0,0
42,219,1,0,0,0
43,220,0,1,0,0
43,221,1,1,0,0
43,222,1,0,0,0
43,223,1,0,0,0
43,224,0,1,0,0
43,158,1,1,0,0
43,225,1,0,0,0
44,226,1,0,0,0
44,227,1,0,0,0
45,228,0,1,0,0
45,229,1,0,0,0
45,230,1,1,0,0
45,231,1,1,0,0
45,232,0,1,0,0
45,233,1,1,0,1
45,234,1,1,0,0
45,235,0,1,0,0
46,236,1,1,0,0
46,237,0,1,0,0
46,238,1,0,0,0
46,239,1,1,0,0
46,240,1,0,0,0
46,241,1,0,0,0
47,242,0,1,0,0
47,117,1,0,0,0
47,243,0,1,0,0
47,244,1,0,0,0
47,245,1,0,0,0
47,246,1,0,0,0
47,225,0,1,0,0
48,247,1,1,0,0
48,248,0,1,0,0
49,249,1,0,0,0
49,250,1,0,0,0
50,251,0,1,0,0
50,252,1,1,0,0
50,253,1,0,1,0
51,254,1,0,0,0
51,255,1,0,0,0
51,256,1,0,0,0
51,257,1,0,1,0
52,258,1,1,0,0
52,259,0,1,0,0
52,260,1,1,0,0
52,91,0,1,0,0
52,261,0,1,0,0
52,262,0,1,0,0
52,263,0,1,0,0
52,264,0,1,0,0
52,265,0,1,0,0
53,266,1,1,0,0
53,267,1,1,0,0
53,268,0,1,0,0
53,269,1,1,0,0
53,270,1,1,0,0
53,271,1,1,0,0
53,272,1,0,0,0
54,273,1,0,1,0
54,274,0,1,0,0
55,275,1,1,0,0
55,276,0,1,0,0
56,277,0,1,0,0
56,278,0,1,0,0
56,279,1,1,0,0
56,280,1,1,0,0
56,281,0,1,0,0
57,282,1,0,0,0
58,283,1,1,0,0
58,284,0,1,0,0
58,285,0,1,0,0
58,286,1,0,0,0
58,287,0,1,0,0
58,57,1,1,0,0
58,288,1,1,0,0
58,289,0,1,0,0
58,255,1,1,0,0
59,290,0,1,0,0
59,280,1,1,0,0
60,291,0,1,0,1
60,292,0,1,0,0
60,293,1,1,1,0
60,294,0,1,1,0
60,295,1,0,0,0
60,296,1,0,0,0
61,297,1,0,0,0
61,298,0,0,1,0
62,299,1,0,0,0
62,300,1,1,0,0
62,301,0,1,0,0
62,302,1,1,0,0
62,303,0,1,0,0
62,304,0,1,0,0
62,305,0,1,0,0
62,306,0,1,0,0
63,307,1,0,0,0
63,308,1,1,0,0
63,309,1,1,0,0
64,310,1,1,0,0
64,311,1,1,0,0
64,312,1,1,1,0
64,313,1,1,0,0
64,314,1,1,0,0
64,129,0,1,0,0
64,315,1,1,0,0
64,316,1,1,0,0
64,317,0,1,0,0
64,318,0,1,0,0
64,319,0,1,0,0
64,320,0,1,0,0
65,321,1,0,0,0
65,322,1,0,0,0
66,323,1,1,0,0
66,324,1,1,0,0
66,325,1,0,0,0
66,326,1,0,0,0
66,89,1,1,0,0
66,327,1,1,0,0
67,328,1,0,0,0
67,329,1,0,0,0
67,330,1,0,0,0
67,331,1,1,0,0
67,332,1,0,0,0
67,333,0,1,0,0
67,334,1,0,0,0
67,335,1,0,0,0
67,336,1,1,0,0
68,337,1,0,0,0
68,338,1,0,0,0
68,266,1,1,0,0
69,339,1,0,0,0
69,340,0,1,0,0
69,341,1,1,1,0
70,342,1,1,0,0
70,343,1,1,1,0
70,344,0,1,0,0
70,345,1,0,0,0
70,346,0,1,1,0
71,336,1,1,1,1
71,347,1,1,0,0
71,348,1,1,0,0
71,349,1,0,0,0
71,18,1,1,0,0
71,350,0,1,0,0
71,351,1,0,1,0
71,352,0,1,0,0
71,353,1,1,0,0
72,354,1,0,0,0
72,355,1,0,0,0
73,356,1,1,1,1
73,357,1,0,0,0
73,358,0,0,0,1
73,359,1,0,0,0
74,360,1,1,0,0
74,361,0,1,1,0
74,362,0,1,0,0
74,363,1,1,1,0
74,364,1,1,1,0
74,365,1,1,1,0
74,366,1,0,0,0
74,367,1,1,1,0
74,368,1,1,0,0
74,369,0,1,0,0
75,79,1,1,0,0
75,370,0,1,0,0
75,371,0,1,0,0
75,372,0,1,0,0
75,373,0,1,0,0
75,374,1,1,0,0
75,37,0,1,0,0
75,375,1,0,0,0
75,376,0,1,0,0
75,377,1,1,0,0
76,378,1,0,0,0
76,379,1,1,0,0
76,260,1,0,0,0
77,380,1,0,0,0
77,381,1,0,0,0
77,382,1,0,0,0
78,383,0,1,0,0
78,384,1,1,0,0
78,385,0,1,1,0
78,386,0,1,0,0
78,387,1,1,0,1
78,388,1,1,1,0
78,389,1,1,0,0
79,390,1,1,0,0
79,131,1,1,0,0
79,391,1,1,0,0
79,392,1,1,0,0
79,393,1,0,0,0
80,394,1,1,0,0
80,395,1,0,0,0
80,396,1,0,0,0
80,397,1,0,0,0
80,398,1,0,0,0
80,399,1,0,0,0
80,129,1,0,0,0
80,400,1,1,0,0
81,401,0,1,0,1
81,158,1,1,0,0
81,402,1,1,0,0
81,403,1,1,0,0
81,404,1,1,0,0
82,405,1,0,0,0
82,406,1,1,1,0
82,407,1,0,0,0
83,408,1,0,0,0
83,409,1,0,0,0
83,410,1,0,0,0
83,411,1,0,0,0
83,412,1,0,0,0
83,413,1,0,0,0
83,75,1,1,0,0
84,414,1,1,0,0
84,415,1,0,0,0
85,416,1,1,0,0
85,42,0,1,0,0
85,417,0,1,0,0
85,418,0,1,0,0
86,419,1,0,0,0
86,420,1,1,1,0
86,421,1,0,0,0
86,16,1,0,0,0
86,422,1,0,0,0
86,423,1,0,0,0
87,424,1,0,0,0
87,425,1,1,0,0
87,426,1,1,0,0
87,427,0,1,1,0
88,428,1,0,0,0
89,429,1,1,1,0
90,430,0,1,1,0
90,431,1,1,0,0
90,432,1,1,0,1
90,433,1,0,0,0
90,434,1,1,0,0
90,435,0,1,0,0
90,390,0,1,0,1
90,436,1,1,0,0
90,437,1,1,0,0
90,438,1,1,0,1
91,439,0,1,0,0
91,440,1,0,0,0
92,441,1,1,0,0
92,442,0,1,0,0
92,443,1,1,0,0
92,444,1,1,0,0
92,445,0,1,0,0
92,446,1,1,0,0
92,447,1,1,0,0
92,448,1,1,0,0
92,449,1,1,0,1
92,450,0,1,0,0
92,451,1,1,0,0
92,452,1,1,0,0
92,453,0,1,0,0
92,454,1,0,0,0
92,455,1,1,0,0
92,456,0,1,0,0
92,457,0,1,0,0
93,458,0,1,0,0
93,210,1,0,0,0
94,459,1,0,0,0
94,460,1,0,0,0
94,461,1,0,0,0
94,462,1,0,0,0
94,463,1,0,0,0
94,464,1,0,0,0
95,465,1,0,0,0
95,466,1,0,0,0
95,467,0,1,0,0
95,468,1,0,0,0
96,469,0,1,0,0
96,470,0,1,0,0
96,410,1,0,0,0
97,471,1,1,0,0
97,472,0,1,0,0
97,473,1,1,0,0
97,474,1,1,0,0
97,475,1,1,0,1
97,476,1,1,0,0
98,465,1,0,0,0
98,477,1,1,0,0
98,478,1,1,0,0
98,479,0,1,0,0
98,421,1,1,0,0
98,480,0,1,0,0
99,481,1,1,0,0
99,482,0,1,0,0
99,483,0,1,0,0
99,484,1,1,0,0
99,485,0,1,0,0
99,486,1,0,0,0
99,487,1,0,0,0
100,488,1,0,0,0
100,489,1,0,0,0
100,490,1,0,0,0
101,491,1,1,0,0
101,492,1,1,0,0
101,493,1,1,1,0
101,494,1,1,0,0
101,495,1,0,0,0
102,496,1,1,0,0
102,497,1,0,0,0
103,498,1,0,0,0
104,499,1,1,0,0
104,308,0,1,0,0
104,500,0,1,0,0
104,90,1,0,0,0
104,501,1,1,0,0
104,502,1,0,0,0
104,16,0,1,0,0
104,503,1,1,0,0
104,504,1,1,0,0
104,505,0,1,0,0
104,506,1,1,0,0
104,207,1,1,0,0
104,507,1,1,0,0
104,508,1,0,0,0
104,509,0,1,0,0
105,510,1,1,0,0
105,511,1,1,0,0
105,512,1,1,0,0
106,513,1,0,0,0
106,95,1,0,0,0
106,203,1,0,0,0
106,514,1,0,0,0
106,515,1,0,0,0
106,516,1,1,0,0
106,517,1,0,0,0
107,518,1,1,1,0
107,519,0,1,0,0
107,520,1,0,0,0
107,521,0,1,1,0
107,110,0,1,0,0
107,522,1,0,0,0
107,523,0,1,1,0
107,524,1,1,0,0
107,525,1,1,0,0
107,526,0,1,0,0
107,527,1,0,0,0
108,528,1,0,1,0
108,313,1,0,1,0
108,529,1,0,1,0
108,530,1,0,1,0
108,531,1,0,1,0
108,532,1,0,1,0
108,533,1,0,1,0
108,534,1,0,1,0
108,535,1,0,1,0
108,83,0,0,1,0
108,120,1,0,1,0
108,536,1,0,1,0
108,537,1,0,1,0
108,538,0,0,1,0
109,539,1,0,0,0
109,540,1,0,0,0
109,541,1,0,0,0
109,542,1,0,0,0
110,543,1,0,0,0
110,213,1,0,0,0
110,544,1,0,0,0
110,255,1,0,0,0
110,545,1,0,0,0
110,546,1,0,0,0
110,547,1,0,0,0
110,548,0,0,1,0
110,549,1,0,0,0
110,132,1,0,0,0
110,550,1,0,0,0
110,551,1,0,0,0
110,552,1,0,0,0
111,553,1,1,0,0
111,554,1,0,0,0
111,555,0,1,0,0
112,556,1,0,0,1
113,557,1,0,0,0
113,558,1,1,0,0
113,559,1,0,0,0
113,560,1,1,0,0
114,561,1,0,0,0
114,562,1,0,0,0
114,563,0,1,0,0
114,564,1,0,0,0
115,565,1,1,0,0
115,566,1,0,0,0
115,567,1,0,0,0
116,568,1,0,0,0
116,569,1,0,0,0
116,570,1,0,0,0
116,571,1,0,0,0
116,572,1,0,0,0
116,573,1,0,0,0
117,574,1,0,0,0
117,357,1,0,0,0
117,575,0,0,1,0
117,576,1,0,0,0
117,577,1,0,0,0
118,578,0,1,0,0
118,579,0,1,0,0
118,145,0,1,0,0
119,580,1,0,0,0
119,581,1,1,0,0
119,582,1,0,0,0
119,583,1,0,0,0
119,584,1,1,0,0
119,585,0,1,0,0
119,586,1,0,0,0
119,587,0,1,0,0
119,412,1,0,0,0
119,588,1,0,0,0
119,90,0,1,0,0
119,589,1,1,0,0
119,590,1,1,0,0
119,591,1,1,0,0
119,592,0,1,1,0
119,593,1,1,0,0
120,594,1,0,0,0
120,595,0,1,0,0
120,596,1,0,0,0
120,597,0,1,0,0
120,598,1,1,0,0
120,512,0,1,0,0
120,599,0,1,0,0
120,600,1,0,0,0
120,601,0,1,0,0
120,602,1,0,0,0
121,603,1,0,0,0
121,604,1,0,0,0
121,605,1,0,0,0
121,606,1,0,0,0
122,16,1,0,0,0
122,607,1,1,0,0
122,608,1,0,0,0
122,609,1,0,0,0
123,610,1,1,0,0
123,611,1,0,0,0
123,515,1,0,0,0
123,612,1,0,0,0
123,613,1,0,0,0
123,577,1,0,0,0
124,614,0,1,0,0
124,615,0,1,0,0
124,616,1,1,0,0
124,617,0,1,0,0
124,618,0,1,0,0
124,619,0,1,0,0
124,620,0,1,0,0
124,621,1,1,0,0
124,622,0,1,0,0
124,623,0,1,0,0
124,624,1,1,0,0
124,625,0,1,0,0
124,626,1,0,0,0
124,627,0,1,0,0
124,628,0,1,0,0
124,629,0,1,0,0
124,630,0,1,0,0
124,631,0,1,0,0
125,632,1,1,0,0
125,555,0,1,0,0
125,633,0,1,0,0
125,634,1,1,0,0
125,635,0,1,0,0
125,636,1,1,0,0
125,544,1,0,0,0
125,637,0,1,0,0
125,638,1,1,0,0
126,639,1,0,1,0
126,412,1,0,0,0
127,640,1,0,0,0
127,641,1,0,0,0
127,642,1,0,0,0
127,643,1,0,0,0
127,644,0,1,1,0
128,645,1,1,0,0
128,646,0,1,0,0
128,647,1,1,0,0
128,648,1,1,0,0
128,555,0,1,0,0
128,462,1,1,0,0
128,649,0,1,0,0
128,524,0,1,0,0
128,650,1,1,0,0
128,651,1,1,0,0
128,652,1,0,0,0
129,653,1,1,0,0
129,4,1,1,0,0
129,654,0,1,0,0
130,16,1,1,0,0
130,167,1,0,0,0
130,655,1,1,0,0
130,656,1,1,0,0
130,342,1,1,0,0
130,657,1,0,0,0
130,658,1,1,0,0
130,659,1,1,0,0
130,660,0,1,0,0
130,661,1,1,0,0
131,662,0,1,0,0
131,663,1,1,0,0
131,246,1,1,0,0
131,664,0,1,0,0
131,345,0,1,0,0
131,665,1,0,0,0
131,666,1,0,0,0
131,667,0,1,0,0
131,668,0,1,0,0
131,669,0,1,0,0
131,342,1,1,0,0
132,670,0,1,0,0
132,213,1,1,0,0
132,671,1,1,0,0
132,672,0,1,0,0
132,75,1,1,0,0
133,673,1,0,0,0
134,674,1,1,0,0
134,675,1,1,0,0
134,676,1,1,0,0
134,511,1,0,0,0
135,677,1,1,0,1
135,678,1,0,0,1
135,679,0,1,0,0
135,680,1,0,0,0
135,681,1,1,0,0
135,682,1,1,0,0
135,683,0,1,0,0
135,684,0,1,0,0
135,685,1,0,0,1
136,246,1,0,0,0
136,686,1,1,0,0
136,492,1,0,0,0
137,668,1,1,0,0
137,687,1,0,0,0
137,336,1,1,0,0
137,688,0,1,0,1
137,41,1,1,0,0
137,689,1,0,0,0
137,690,1,1,0,0
138,691,1,0,0,0
138,692,1,0,0,0
138,16,1,0,0,0
138,693,1,1,0,0
139,694,0,1,0,0
139,695,1,0,0,0
139,696,0,1,0,0
139,399,1,0,0,0
139,697,0,1,0,0
139,698,1,1,0,0
139,313,1,1,0,0
140,607,1,0,0,0
140,699,1,1,0,0
140,700,1,1,0,0
140,701,0,1,0,0
141,104,1,1,0,0
141,702,1,0,0,0
141,703,1,0,0,0
141,704,1,1,0,0
142,493,1,0,0,0
142,576,1,0,1,0
143,15,1,0,0,0
143,454,1,0,0,0
143,705,0,1,0,0
143,706,0,1,0,0
143,707,1,0,0,0
143,708,1,0,0,0
144,709,1,0,0,0
144,710,1,0,0,0
144,75,1,0,1,0
144,711,1,0,0,0
144,712,1,0,0,0
144,713,1,0,0,0
144,714,1,0,0,0
144,715,1,0,0,0
144,716,1,1,0,0
145,717,1,0,0,0
145,718,1,0,0,0
145,335,1,0,0,0
145,518,0,1,0,0
145,719,0,1,0,0
145,720,1,1,0,0
145,721,1,0,0,0
145,91,1,1,0,0
145,153,1,0,0,0
145,167,0,1,0,0
145,722,1,1,0,0
146,723,1,0,0,0
146,724,1,0,0,0
146,725,1,1,0,0
146,454,1,1,0,0
147,120,1,0,0,0
147,254,1,0,0,0
147,726,1,0,0,0
147,727,1,0,0,0
147,728,1,0,0,0
148,729,0,1,0,0
148,730,1,0,0,0
149,731,1,1,0,0
149,732,0,1,0,0
149,733,1,1,1,0
149,179,0,1,0,0
149,734,1,0,0,0
149,735,1,0,0,0
149,736,1,0,0,0
149,737,0,1,0,0
149,738,0,1,0,0
149,739,1,1,0,0
149,740,1,1,0,0
150,741,1,1,0,0
150,742,1,1,0,1
151,743,1,0,0,0
151,744,1,0,0,0
151,745,1,0,0,0
151,746,1,0,1,0
151,747,1,0,0,0
151,748,1,0,0,0
151,749,1,0,0,0
152,670,0,1,0,0
152,750,1,1,0,0
152,751,1,0,0,0
152,752,1,0,0,0
152,753,0,1,0,0
152,699,1,1,0,0
152,754,1,0,0,0
152,755,0,1,0,0
153,756,1,1,0,0
153,757,0,1,0,0
153,758,1,1,0,0
153,759,1,1,0,0
153,760,1,1,0,1
154,90,1,0,0,0
154,761,1,0,0,0
154,762,1,0,0,0
154,763,1,0,0,0
154,623,1,0,0,0
154,764,1,0,0,0
155,765,1,0,0,0
155,766,1,1,0,0
155,767,1,1,0,0
155,768,1,1,0,0
155,769,1,1,0,0
155,770,0,1,0,0
156,125,1,0,0,0
156,771,1,0,0,0
156,772,1,0,0,0
156,773,1,0,0,0
156,577,1,0,0,0
157,774,1,1,0,0
157,513,1,1,0,0
157,775,1,1,0,0
157,454,1,0,0,0
158,776,1,0,0,0
158,777,1,0,0,0
158,778,1,0,0,0
158,779,1,0,0,0
158,458,1,1,0,0
159,780,1,1,0,0
159,781,0,1,0,0
160,782,1,0,0,0
160,783,1,0,0,0
160,784,1,0,0,0
160,785,1,0,0,0
160,219,1,0,0,0
161,348,1,0,0,0
161,786,0,1,0,0
162,787,1,1,0,0
162,788,1,1,0,0
162,789,1,0,0,0
162,790,1,1,0,0
162,314,1,1,0,0
162,129,1,0,0,0
162,325,0,1,0,0
163,255,1,0,0,0
163,791,1,0,0,0
163,232,1,0,0,0
163,792,1,0,0,0
163,793,1,0,0,0
164,145,0,1,1,0
164,75,1,1,0,0
164,794,1,1,0,0
164,795,1,0,0,0
164,796,1,0,0,0
164,797,1,0,0,0
165,650,1,0,0,0
165,798,1,0,0,0
165,799,1,0,0,0
165,670,1,0,0,0
166,419,1,0,0,0
166,800,1,0,0,0
166,16,1,0,0,0
167,83,1,0,0,0
168,801,1,0,0,0
168,802,1,0,0,0
168,803,1,0,0,0
168,804,1,0,0,0
168,805,1,0,0,0
169,15,1,0,0,0
169,806,0,1,0,0
169,807,0,1,0,0
170,808,1,0,0,0
170,809,1,0,0,0
170,810,1,1,0,0
170,811,1,0,0,0
171,812,1,1,0,0
171,813,0,1,0,0
171,814,1,0,0,0
172,815,1,0,0,0
172,816,1,1,0,0
172,458,1,1,0,0
173,817,1,0,0,0
173,818,0,1,0,0
173,819,1,0,0,0
173,820,1,1,0,0
174,821,1,1,0,0
174,822,1,1,0,1
174,75,1,1,0,0
174,823,1,1,1,1
174,532,1,0,0,0
174,824,0,1,0,0
174,692,1,1,0,1
175,825,1,0,0,0
175,826,1,0,0,0
175,827,1,0,0,0
175,828,1,0,0,0
175,829,1,0,0,0
175,543,1,1,0,0
175,830,1,1,0,0
175,831,1,0,0,0
175,832,1,1,0,0
176,833,0,1,0,0
176,157,0,1,0,0
176,834,0,1,0,0
176,835,1,1,0,0
176,836,1,1,0,0
176,837,0,1,0,0
176,434,1,1,0,0
176,838,0,1,0,0
177,42,1,0,0,0
177,839,1,0,0,0
177,668,0,1,0,0
177,774,1,0,0,0
177,840,1,0,0,0
178,841,1,0,0,0
179,842,1,1,0,0
179,843,1,1,0,0
179,844,0,1,0,0
180,845,0,1,0,0
180,846,1,0,0,0
180,847,0,1,0,0
180,848,1,1,1,0
180,849,1,1,0,0
180,13,1,1,0,0
180,850,0,1,0,0
181,851,1,1,0,0
181,852,1,1,0,0
181,853,1,0,0,0
181,584,1,0,0,0
181,854,1,0,0,0
181,855,1,1,0,0
181,856,1,1,0,0
181,857,1,1,0,0
181,858,1,1,0,0
181,859,1,0,0,0
181,860,1,0,0,0
182,182,1,0,0,0
182,412,1,1,0,0
182,861,1,0,0,0
182,862,1,1,0,0
182,371,1,1,0,0
183,863,0,1,0,0
183,864,1,0,0,0
183,865,1,1,0,0
184,866,0,1,0,0
184,867,0,1,0,0
184,496,0,1,0,0
185,868,1,1,0,0
185,869,1,1,0,0
186,221,1,1,0,0
186,870,1,0,0,0
186,871,1,1,0,1
186,872,1,0,0,0
186,873,1,0,0,0
186,268,1,0,0,0
186,598,1,0,0,0
186,650,1,1,0,0
186,874,1,1,0,0
187,875,0,1,0,0
187,876,1,0,0,0
187,279,1,0,0,0
187,877,0,1,0,0
187,878,1,0,0,0
187,686,1,1,0,0
187,23,1,0,0,0
188,692,1,1,0,0
188,879,1,0,0,0
188,880,1,1,0,0
188,881,1,0,0,0
188,882,1,1,0,0
188,399,1,0,0,0
188,883,1,0,0,0
188,884,1,0,0,0
188,885,1,1,0,0
188,886,1,1,0,0
188,887,0,1,0,0
189,888,1,0,0,0
189,889,0,1,1,0
189,890,1,0,0,0
189,891,1,0,0,0
190,640,1,1,0,0
190,892,1,1,0,0
190,893,0,1,1,0
190,894,0,1,0,0
191,349,1,0,0,0
191,895,1,0,0,0
191,896,1,0,0,0
191,897,1,0,0,0
191,898,1,0,0,0
192,899,0,1,0,0
192,900,1,0,0,0
192,901,1,0,0,0
192,902,0,1,0,0
192,903,0,1,0,0
193,904,1,0,0,0
193,905,1,0,0,1
194,906,1,0,0,0
194,907,1,0,0,0
194,908,1,0,0,1
194,909,1,1,0,0
194,910,1,1,0,0
194,911,1,0,0,0
194,912,1,0,0,0
194,913,1,0,0,0
195,914,1,0,1,0
195,915,1,0,0,0
195,916,1,0,0,0
195,145,1,0,0,0
195,917,0,1,0,0
195,918,1,0,0,0
195,919,1,0,0,0
195,920,1,0,0,0
195,921,1,0,0,0
195,922,1,0,0,0
195,599,1,0,0,0
195,923,1,0,0,0
195,924,1,0,0,1
195,925,1,0,0,0
195,926,1,1,0,0
196,927,0,0,1,0
197,928,0,0,0,1
197,929,1,0,0,0
197,930,1,0,0,1
198,931,1,0,0,0
198,932,0,0,1,0
198,933,1,0,0,0
199,934,1,0,0,0
199,935,1,0,0,0
199,936,1,1,0,0
200,937,0,1,0,0
200,938,1,0,0,0
200,939,1,0,0,0
200,940,1,0,0,0
200,941,1,0,0,0
201,942,1,1,0,0
201,943,1,0,0,0
201,944,1,0,0,0
201,945,1,0,0,0
201,946,1,0,0,0
201,935,1,0,0,0
201,947,1,0,0,0
202,948,1,0,0,0
203,949,1,1,0,0
203,950,1,1,0,0
203,951,1,1,0,0
203,952,0,1,0,0
203,953,1,1,0,0
203,248,1,1,0,0
203,954,0,1,0,0
204,955,0,1,0,0
204,583,0,1,0,0
204,956,0,1,0,0
204,957,0,1,0,0
204,958,1,0,0,0
204,959,1,1,0,0
204,960,0,1,0,0
205,961,1,0,0,0
205,704,1,0,0,0
205,465,1,0,0,0
205,143,0,0,1,0
205,962,1,0,1,0
206,963,1,0,0,1
206,964,1,0,0,0
206,246,1,0,0,0
206,218,1,0,0,0
206,965,1,0,0,0
206,966,1,0,0,0
206,967,1,0,0,0
206,968,1,0,0,0
206,598,1,0,0,0
207,969,1,1,0,0
207,970,1,1,0,0
207,971,0,1,0,0
207,484,1,1,0,0
207,972,0,1,0,0
208,391,1,0,0,0
208,973,0,1,0,0
208,974,1,0,0,0
208,213,1,0,0,0
208,975,1,0,0,0
208,48,1,0,0,0
208,158,1,0,0,0
208,976,0,1,0,0
208,271,1,0,0,0
208,704,1,0,0,0
209,977,1,0,0,0
209,978,1,1,0,0
209,979,1,0,0,0
209,980,1,1,0,0
210,920,1,0,0,0
210,981,1,1,0,0
210,982,1,0,0,0
210,983,1,0,0,0
210,984,1,0,0,0
210,985,1,1,0,0
210,986,1,1,0,0
210,393,1,0,0,0
210,987,1,1,0,0
211,341,1,0,0,0
211,406,1,0,0,0
211,244,1,0,0,0
211,277,1,0,0,0
211,988,1,1,0,0
212,277,1,0,0,0
212,989,1,1,0,0
212,990,1,1,0,0
212,991,0,1,0,0
213,992,1,1,0,0
213,993,1,1,0,0
213,994,0,1,0,0
213,995,0,1,0,0
213,996,1,1,0,0
